CONTRATO,STOCK ID,current_monthly_payment,vehicle_equity,saldo insoluto,current_car_price,risk_profile
2734600,191762,8690.74,180139.03,86859.97,266999,A1
2734502,226450,5737.13,194266.03,11732.97,205999,A1
2734784,237117,7751.15,204821.87,63177.13,267999,A1
2734578,238283,4588.01,164737.98,54261.02,218999,A1
2736753,226258,12685.85,396159.85,80839.15,476999,A1
2740565,233031,27189.72,718823.72,27175.28,745999,A1
2740005,238733,5348.91,167261.11,31737.89,198999,B
2742687,229997,7464.71,291171.54,26827.46,317999,A1
2740501,243677,12705.02,438172.11,12826.89,450999,A1
2739964,152080,10575.4,297337.33,10661.67,307999,A1
2741705,138382,7916.19,263851.72,69147.28,332999,C1
2740486,208188,7995.1,346859.78,8139.22,354999,A1
2741223,176115,7918.21,267628.09,7370.91,274999,A2
2741098,245972,7996.17,284889.34,23109.66,307999,A1
2741785,145694,5398.16,150937.39,55061.61,205999,A1
2741799,246217,5985.41,154873.73,6125.27,160999,A1
2736493,239066,7029.98,326886.2,28112.8,354999,A2
2740964,210050,11221.85,220681.69,11317.31,231999,A1
2739911,240125,8479.58,279270.55,8728.45,287999,A1
2741116,236210,7670.56,237877.33,74121.67,311999,A1
2740204,237262,16122.52,312890.22,16108.78,328999,A1
2740278,160901,8399.86,332603.45,8395.55,340999,A1
2745571,245330,5369.69,192782.69,16216.31,208999,B
2740994,232397,8517.3,288828,84171,372999,A2
2741232,231662,5375.45,351636.67,5362.33,356999,A2
2741369,167938,7245.31,290418.21,68580.79,358999,A1
2741561,243522,13659.95,410899.07,104099.93,514999,A1
2747349,230832,4815.11,328016.03,40982.97,368999,A2
2742126,246446,10526.19,214553,10446,224999,A1
2746447,227423,4275.83,245166.37,9832.63,254999,A1
2742608,240371,7419.08,203635.86,7363.14,210999,A1
2742197,140900,7816.6,240478.25,7520.75,247999,A2
2743447,242199,5578.54,187050.42,3948.58,190999,A1
2742522,228169,7287.91,253765.93,7233.07,260999,A1
2742787,238261,10879.62,672690.02,31308.98,703999,C1
2743438,239779,6220.69,250812.42,6186.58,256999,A1
2743073,236391,7544.15,205526.24,7472.76,212999,A1
2745828,147576,6057.84,265815.55,60183.45,325999,A1
2743015,202221,13039.57,272059.22,12939.78,284999,A1
2742913,238263,8462.12,210532.38,115466.62,325999,A1
2746811,243399,10040.84,233950.75,10048.25,243999,A2
2746815,163128,10286.9,393443.31,123555.69,516999,A1
2743540,226538,15115.2,292909.88,15089.12,307999,A1
2746254,46427,12980.28,267980.38,91018.62,358999,A1
2746025,231259,11976.74,332712.82,157286.18,489999,A1
2745760,237937,6832.25,211719.41,52279.59,263999,A1
2746072,243067,7224.9,413672.64,59326.36,472999,A1
2745780,193396,8110.74,244987.1,8011.9,252999,A1
2745701,177803,6496.78,338532.82,26466.18,364999,A1
2746636,223005,13545.21,265534.64,13464.36,278999,A1
2748165,229725,19123.16,575951.22,19047.78,594999,A1
2747780,244219,3352.63,173081.23,27917.77,200999,A1
2746341,198504,7072.17,229012.64,18986.36,247999,A1
2747794,237013,5314.61,243723.84,5275.16,248999,A1
2748183,247338,3898.45,146849.86,4149.14,150999,A1
2747291,235978,9550.37,237164.05,18834.95,255999,A1
2747478,210522,5657.53,283066.3,10932.7,293999,A1
2747456,172468,4952.34,211284.24,9714.76,220999,A1
2751821,244301,5365.37,289645.66,10353.34,299999,A1
2751584,188165,4396.81,200566.19,8432.81,208999,A1
2748305,231589,5594.07,230335.4,5663.6,235999,A1
2748351,235869,10731.99,226248.03,77750.97,303999,A1
2747648,244208,4221.66,167732.65,8266.35,175999,A1
2747635,240325,6844.4,205170.34,13828.66,218999,A1
2750822,246433,11811.33,218592.56,22406.44,240999,A1
2748384,244224,5627.66,161538.27,30460.73,191999,A1
2747714,246159,12217.19,311060.01,23938.99,334999,A1
2750844,193820,5822.61,246571.78,11427.22,257999,A2
2748090,224929,11762.62,226991.74,12007.26,238999,A1
2751944,166304,12014.17,310462.41,23536.59,333999,A1
2750890,206619,3435.32,284949.08,23049.92,307999,A1
2752333,229186,6318.78,238779.41,89219.59,327999,A2
2751297,163854,6851.53,385335.86,9663.14,394999,A2
2751135,248586,5167.92,172781.02,50217.98,222999,A1
2752550,205185,10926.21,398619.76,21379.24,419999,A1
2751267,194510,10352.82,223756.57,20242.43,243999,A1
2751844,246294,11184.95,279106.78,21892.22,300999,A1
2743494,243449,7638.36,313453.07,37545.93,350999,A1
2742730,239670,5925.99,288951.67,6047.33,294999,A1
2742116,194526,7091.01,244961.27,7037.73,251999,A1
2745607,239745,14446.42,728896.07,105672.94,834569.01,AAA
2746049,245516,6711.02,158149.84,6849.16,164999,A2
2748438,238915,21020.48,481872.23,21126.77,502999,A2
2747997,245780,9586.11,244090.04,18908.96,262999,A1
2747982,225470,9057.79,248533.66,18465.34,266999,A1
2751371,189063,7547.8,248318.32,14680.68,262999,A1
2750532,182286,7083.91,200527.71,63471.29,263999,A1
2752030,197508,13887.28,268330.92,27668.08,295999,C2
2751287,249302,13959.32,410601.87,27397.13,437999,A1
2752082,243355,5223.76,199180.04,5818.96,204999,C1
2752101,244432,20754.86,488707.42,21291.58,509999,B
2752432,222538,7693.75,216012.73,52986.27,268999,A2
2752092,246685,13204.4,302088.53,24910.47,326999,A2
2752304,241064,15408.31,483953.92,115045.08,598999,A1
2752754,246536,13164.75,276044.9,25954.1,301999,A1
2754028,235758,5844.63,155595.96,11403.04,166999,A1
2752868,166722,6325.06,194680,14319,208999,A1
2752790,205187,11098.22,295435.08,21563.92,316999,A1
2753318,138838,7177.08,265120.44,22878.56,287999,A1
2754137,188091,9192.91,383096.55,20902.45,403999,A1
2753876,243033,7298.06,380915.11,14083.89,394999,A1
2753788,228553,5840.83,215995.59,1503.41,217499,A1
2754155,227952,10109.25,234239.49,19759.51,253999,A2
2753544,173691,4065.59,274324.89,22674.11,296999,A1
2754401,251430,12890.82,353409.35,142589.65,495999,A2
2754267,236405,8725.9,242104.47,16894.53,258999,A1
2753749,247674,14900.02,465898.62,73100.38,538999,A1
2754348,251009,7158.65,345706.95,14292.05,359999,A1
2754024,201081,4657.01,234030.8,8968.2,242999,A1
2754334,236826,7248.91,223600.03,6398.97,229999,A2
2754795,115020,15986.74,357813.01,31185.99,388999,A1
2755196,243444,14625.4,286786.61,26212.39,312999,A2
2754976,239957,6639,345898.46,35100.54,380999,A1
2755110,203719,6178.88,125544.98,56954.02,182499,A1
2757684,242856,10027.2,231204.08,29794.92,260999,A1
2755611,148372,8151.59,135515.52,23483.48,158999,A1
2755566,234278,12102.19,286505.54,99493.46,385999,A1
2758884,245105,12667.46,595787.93,92211.07,687999,A1
2759126,248828,27951.01,968103.27,81895.73,1049999,AA
2759571,239334,18011.63,506744.39,53254.61,559999,A1
2759265,245617,7872.91,443337.86,22661.14,465999,A1
2760355,257780,9718.41,329448.14,28105.86,357554,A1
2758501,239799,10124.77,287209.11,29789.89,316999,A1
2758930,247863,8241.88,285464.3,70534.7,355999,A1
2758893,158562,12908.69,283815.31,38083.69,321899,A1
2759026,248757,2979.57,261318.2,4680.8,265999,A1
2760150,206478,4636.12,244608.35,17390.65,261999,A1
2759542,248282,11216.9,501616.73,123382.27,624999,A1
2761057,247297,8814.72,296559.25,25439.75,321999,A1
2760189,203050,5226.58,160421.01,15577.99,175999,A1
2759748,242191,7722.06,206980.63,15018.37,221999,A1
2759801,247145,5466.18,155757,39242,194999,A1
2752066,247396,12312.95,463915.31,23083.69,486999,A1
2752988,222864,23154.25,461182.01,45816.99,506999,A1
2754311,227454,3806.48,161239.36,8759.64,169999,A1
2753442,238667,10991.15,367118.48,21880.52,388999,A1
2752473,204424,23167.02,461486.87,45512.13,506999,A1
2754192,238015,5224.96,173118.01,42880.99,215999,A1
2753655,178293,10903.85,199280.88,21718.12,220999,A2
2755590,249714,4806.11,547309.82,69689.18,616999,A1
2754728,243796,23795.31,557608.35,234390.65,791999,AA
2755044,251582,19032.55,605096.91,37902.09,642999,A1
2757631,163460,18759.93,533361.07,36637.93,569999,A1
2758014,250740,14188.74,437848.42,109150.58,546999,A1
2758311,206624,15534.46,411169.49,45829.51,456999,A1
2759696,245765,12217.19,399521.28,35477.72,434999,A1
2759011,250963,11451.27,310780.85,33218.15,343999,A1
2760616,168366,9380.55,288950.04,28048.96,316999,A1
2760635,206263,6732.08,249025.37,75973.63,324999,A1
2760348,161266,7193.74,349646.04,59352.96,408999,A1
2759970,229444,3177.59,158345.79,28653.21,186999,A1
2759778,217705,12407.06,288797.68,36201.32,324999,A1
2760449,243519,6223.6,321789.11,18209.89,339999,A1
2760304,246269,14741.49,313844.8,43154.2,356999,A1
2760419,248325,15773.67,523488.85,45510.15,568999,A2
2760697,243642,6958.04,320045.6,63953.4,383999,A1
2760583,195767,5878.38,230958.88,6040.12,236999,A1
2764459,153959,6632.44,274490.84,13508.16,287999,A1
2761360,239907,4846.15,283510.57,14488.43,297999,A1
2761293,232118,6806.25,198140.33,62858.67,260999,A1
2760975,253008,5620.05,240099.06,15899.94,255999,A1
2764469,246419,11165.41,478838.94,156160.06,634999,A1
2761033,246764,14859.41,275496.24,43502.76,318999,A1
2762282,245509,9517.51,361684.72,27314.28,388999,A1
2765072,251897,8194.44,276999,0,276999,A1
2762400,242144,21497.8,481108.44,62400.56,543509,A1
2762362,228949,5103.07,280810.15,15188.85,295999,A1
2765765,238608,8038.19,246630.9,38868.1,285499,A1
2764636,194492,4682.61,232206.93,7792.07,239999,A1
2766816,253043,16060.3,467118.33,61825.67,528944,A1
2765810,190982,9628.76,156844.18,37654.82,194499,A1
2765325,239388,6422.41,339927.06,38571.94,378499,A1
2766077,248582,12183.72,344233.04,45765.96,389999,A1
2766419,198135,19363.8,551283,74716,625999,A1
2765739,179238,6634.22,233196.92,28802.08,261999,A1
2768208,128138,16583.52,288855.64,49143.36,337999,A1
2766652,252850,4708.57,208778.6,35220.4,243999,A1
2766072,239245,8784.59,242286.44,86712.56,328999,A1
2766917,206629,5999.38,199099.35,30899.65,229999,A1
2766912,202083,6294.22,194902.62,84096.38,278999,A1
2766859,237020,22724.81,475457.23,89541.77,564999,A1
2767318,248714,9055.25,298507.91,34492.09,333000,A1
2767865,244322,18307.7,737648.98,54350.02,791999,AA
2767824,263129,6253.27,214177.25,24821.75,238999,A1
2767498,237606,5274.55,220935.7,66063.3,286999,A1
2760080,240248,9830.02,421766.59,28052.41,449819,C2
2760400,231601,12103.2,314390.03,35608.97,349999,A1
2760946,246686,4148.76,214478.98,31520.02,245999,A1
2760956,253609,12982.69,250167.3,37831.7,287999,A1
2761932,163606,6367.69,225190.81,17808.19,242999,C2
2767059,251600,5601.33,118389.38,36609.62,154999,A1
2765878,248553,16108.29,312074.45,62924.55,374999,A1
2766278,247815,11876.13,256379.17,42619.83,298999,A2
2766361,240816,6479.76,212473.97,52525.03,264999,A2
2766544,238776,13380.6,276366.21,52632.79,328999,A1
2767212,246236,6395.39,216408.32,28590.68,244999,A1
2766825,159498,25405.26,591445.93,99553.07,690999,A1
2767294,250782,18605.89,318199.55,71800.45,390000,A1
2773444,177830,11553.95,340128.04,78870.96,418999,A2
2768131,234431,4819.24,176738.34,45260.66,221999,A1
2773448,233224,7486.64,263368.36,31630.64,294999,A2
2768919,214379,7248.96,335159.97,62839.03,397999,A1
2768802,245857,4750.2,301528.67,21470.33,322999,A1
2772837,256172,2048.08,101342.52,19656.48,120999,A1
2769161,251146,3987.7,257530.49,14468.51,271999,A1
2768613,263111,6880.82,290544.06,25454.94,315999,A1
2769010,169027,5494.72,320623.26,21375.74,341999,B
2771887,265346,7627.86,244330.16,29668.84,273999,A1
2769515,230829,5606.69,234746.31,19252.69,253999,A1
2771687,236178,6843.85,172542.81,60456.19,232999,A2
2772153,191090,4117.54,218884.05,15115.95,234000,A1
2772315,234284,15572.74,291257.07,60741.93,351999,A1
2772112,193244,13608.84,234186.28,52812.72,286999,A2
2774371,186821,13383.29,253923.88,52075.12,305999,A1
2773196,232574,5334.86,158460.64,41539.36,200000,A1
2772158,251426,4502.55,236391.6,16607.4,252999,A1
2773032,238397,12849.43,468103.62,73895.38,541999,A2
2772882,248176,7008.6,271430.05,27568.95,298999,A1
2773668,245348,4682.71,272187.26,39811.74,311999,A1
2773102,166101,5849.58,267971.17,79027.83,346999,A1
2775041,251242,11253.61,206662.67,53336.33,259999,A1
2773653,237694,11873.92,227661.24,56337.76,283999,A1
2773377,251936,13560.35,356208.65,63790.35,419999,A1
2774391,156581,8263.68,186549.92,32449.08,218999,A1
2773923,225877,8229.28,208622.74,95376.26,303999,A1
2774185,237717,14492.43,307200.65,72798.35,379999,C2
2774703,196877,9026.76,287072.6,91926.4,378999,A1
2775637,248751,14689.81,326707.19,71291.81,397999,A1
2774760,180456,10099.07,224248.83,47750.17,271999,A1
2774975,206079,8370.9,196758.48,39240.52,235999,A2
2775542,172746,5754.3,264058.45,22940.55,286999,A1
2775811,258068,20843.54,555634.84,99364.16,654999,A1
2775573,202862,13479.28,201490.43,65508.57,266999,A1
2768140,251388,9395.79,303407.88,35591.12,338999,C2
2768512,201179,23135.62,562679.36,90319.64,652999,A2
2768095,247916,12027.55,502989.38,47009.62,549999,A1
2769685,241907,7005.25,258167.51,1831.49,259999,A2
2769616,253088,9751.15,349637.6,10361.4,359999,C2
2772469,210896,9508.22,289139.44,18860.56,308000,A1
2772635,250294,14473.67,384261.92,59737.08,443999,A1
2773229,237058,4821.85,185638.29,20360.71,205999,A1
2773189,272506,6764.58,290412.61,25586.39,315999,A2
2773517,185685,10444.36,249260.08,49738.92,298999,A2
2773604,209777,7981.75,194054.6,38944.4,232999,A2
2773014,229730,9854.13,152035.29,47963.71,199999,A1
2773864,262434,6162.64,284440.03,24558.97,308999,A1
2773747,196638,4172.03,153459.9,39539.1,192999,A2
2774799,246807,15922.25,472482.98,61516.02,533999,A1
2776733,247110,10690.14,168999.53,51999.47,220999,A2
2775769,239930,8404.44,333325.74,91673.26,424999,A1
2776846,272421,9593.3,549503.2,45495.8,594999,A2
2776497,246889,13154.66,501898.21,64100.79,565999,A1
2776450,208024,8614.19,292172.29,41826.71,333999,A1
2776131,225939,3842.74,234644.93,17354.07,251999,A1
2780174,238414,18852.57,307994.91,91004.09,398999,A1
2777100,131077,5667.2,348881.2,26117.8,374999,A1
2782418,244997,12627.39,379450.36,59548.64,438999,A1
2783009,240326,13233.56,383539.09,62459.91,445999,A1
2777253,242359,17063.05,357145.45,80853.55,437999,A1
2783718,263567,4652.92,199465.02,52533.98,251999,A1
2782386,165143,12793.87,198608.71,60390.29,258999,A1
2780347,193242,5988.07,175178.19,27820.81,202999,A1
2780268,275411,4541.8,134731.87,22267.13,156999,A1
2780066,279293,8992.79,240111.14,35887.86,275999,A1
2782489,243771,5116.81,252765.53,23233.47,275999,B
2784152,272520,6789.41,171936.26,33062.74,204999,A1
2782371,272620,8613.51,353729.82,40269.18,393999,A1
2780245,277114,26256.13,454989.44,125009.56,579999,A1
2783302,277324,3157.57,211935.73,14063.27,225999,A1
2782535,256248,6807.26,156227.63,22771.37,178999,A1
2780265,249506,9306.44,171846.74,45152.26,216999,A1
2785035,108834,15877.92,351282.94,76716.06,427999,A1
2783143,222337,5069.95,217716.83,29282.17,246999,A1
2784300,275441,10640.68,187987.54,52011.46,239999,A1
2786912,269549,9926,245946.54,47052.46,292999,A1
2783091,118198,5457.75,155194.14,72804.86,227999,A1
2785500,232818,9608.15,328963.11,42035.89,370999,A1
2783612,279437,7777.14,214982.81,40016.19,254999,B
2785739,154804,4405.72,160381.39,25617.61,185999,A2
2783345,228805,6506.43,200193.71,37805.29,237999,A2
2784104,262963,7682.14,205364.52,96634.48,301999,A1
2783805,234601,12345.93,186134.04,69864.96,255999,A1
2784388,266812,10556.99,349908.22,61090.78,410999,A1
2786916,248857,5785.2,140750.4,73248.6,213999,A1
2786294,240316,6398.52,141473.35,81525.65,222999,A1
2784286,235959,7856.58,172127.03,43871.97,215999,A1
2784593,277891,4952.57,241853.46,27145.54,268999,A1
2785397,187653,8308.99,161521.29,46477.71,207999,A1
2784417,150243,13625.21,256036.16,78962.84,334999,A1
2785558,279176,6038.18,124458.04,68540.96,192999,A1
2784324,222162,7600.29,186014.9,43984.1,229999,A1
2784076,186529,5774.71,185344.04,57654.96,242999,A1
2784791,278040,4648.75,154775.31,26223.69,180999,A1
2785173,114955,11498.82,307940.94,66058.06,373999,B
2786797,250292,12488.86,368509.67,130489.33,498999,A2
2787730,238418,10205.57,352571.88,8427.12,360999,A1
2786299,278653,13364.75,246401.17,75597.83,321999,A1
2785889,280609,5314.54,169768.82,29230.18,198999,A1
2787270,278520,10556.91,281573.73,59425.27,340999,A1
2786179,209255,9616.77,175991.63,54007.37,229999,A1
2788400,232321,13520.61,356503.67,76495.33,432999,A1
2787038,145014,15744.37,288695.09,89303.91,377999,A1
2791570,280776,7329.63,154251.29,41747.71,195999,C1
2787141,262833,10385.1,390170.24,93828.76,483999,A1
2786854,232392,7372.63,168201.92,40797.08,208999,A1
2786632,274013,11210.84,180603.93,65395.07,245999,A1
2776326,241747,7620.6,377087.39,33911.61,410999,A1
2779755,253643,4514.16,184127.23,21871.77,205999,A2
2777143,173205,14741.99,265293.72,69705.28,334999,A1
2780034,247677,16968.33,328249.05,80749.95,408999,A1
2779702,121204,8709.94,361220.92,38778.08,399999,A1
2782527,171476,9136.2,554560.58,3438.42,557999,A1
2780297,217842,17708.65,550755.49,80243.51,630999,A1
2782990,269722,6073.15,240376.81,29622.19,269999,A1
2784305,262976,10338.6,201321.86,59677.14,260999,A1
2784006,180926,10855.56,185467.21,59531.79,244999,C2
2786058,263117,12093.3,559276.33,71722.67,630999,A1
2784365,238460,7426.78,185025.53,76973.47,261999,A1
2784197,244795,12352.25,176368.24,71630.76,247999,A1
2785785,244408,5489.85,155994.73,47004.27,202999,A2
2784655,242624,14066.3,358921.75,83077.25,441999,A1
2785510,230176,16749.21,388816.33,90182.67,478999,A2
2785568,276898,12004.73,381370.07,69628.93,450999,A1
2788305,259126,5672.98,118312.62,51686.38,169999,A1
2786947,263662,4405.57,120890.48,34108.52,154999,A1
2786259,279662,12535,284664.11,71334.89,355999,A1
2787494,200570,7156.23,163468.43,41530.57,204999,A2
2788060,265612,6058.07,237486.12,33512.88,270999,A1
2786611,275582,13536.6,284411.49,76587.51,360999,A1
2788484,231913,13559.16,392988.37,78010.63,470999,A1
2793605,210327,7346.78,313360.26,41638.74,354999,A1
2788124,174096,10743.94,175778.43,32220.57,207999,A1
2788373,204282,14271.24,365062.01,191936.99,556999,A2
2788277,248205,10117.99,328430.48,107568.52,435999,A1
2789204,244923,16443.27,458349.32,92649.68,550999,A1
2792754,241571,11435.25,174303.31,65695.69,239999,A1
2788591,278374,4397.53,186538.44,13460.56,199999,A1
2788582,227262,5578.75,173089.05,49909.95,222999,B
2788368,262175,5690.85,253884.58,42114.42,295999,A1
2792078,267812,5864.4,175762.25,57236.75,232999,A1
2788506,280557,9219.52,126377.25,51621.75,177999,A2
2792450,198025,5701.8,162757.2,58241.8,220999,A1
2792302,280988,11549.6,189687.53,71311.47,260999,A1
2791826,247203,11221.09,352691.8,64307.2,416999,A2
2788952,265332,13145.8,369203.09,73795.91,442999,A1
2788792,264101,5560.35,194552.92,42446.08,236999,A1
2791855,278229,9728.35,244297.78,47701.22,291999,A2
2789155,277241,8576.09,195703.37,48295.63,243999,A2
2792425,197262,4959.5,190231.94,26767.06,216999,A1
2791751,222762,16699.94,232979.31,95019.69,327999,A1
2791964,282748,9541.25,317961.49,55037.51,372999,A1
